,np1,np2,np_sum,real_sum,now_prc,prf1,prf2,prf,time
227,0.0,0.0,0.0,0.0,53596.5,0.0,0.0,0.0,142923
228,0.0,0.0,0.0,0.0,53590.0,0.0,0.0,0.0,142925
229,0.0,0.0,0.0,0.0,53572.9,0.0,0.0,0.0,142926
230,0.0,0.0,0.0,0.0,53573.5,0.0,0.0,0.0,142928
231,0.0,0.0,0.0,0.0,53574.1,0.0,0.0,0.0,142929
232,0.0,0.0,0.0,0.0,53593.7,0.0,0.0,0.0,142931
233,0.0,0.0,0.0,0.0,53560.6,0.0,0.0,0.0,142932
234,0.0,0.0,0.0,0.0,53550.5,0.0,0.0,0.0,142934
235,0.0,0.0,0.0,0.0,53539.6,0.0,0.0,0.0,142936
236,0.0,0.0,0.0,0.0,53543.8,0.0,0.0,0.0,142937
237,0.0,0.0,0.0,0.0,53550.4,0.0,0.0,0.0,142938
238,0.0,0.0,0.0,0.0,53560.4,0.0,0.0,0.0,142940
239,0.0,0.0,0.0,0.0,53560.3,0.0,0.0,0.0,142941
240,0.0,0.0,0.0,0.0,53533.5,0.0,0.0,0.0,142943
241,0.0,0.0,0.0,0.0,53530.4,0.0,0.0,0.0,142944
242,0.0,0.0,0.0,0.0,53552.1,0.0,0.0,0.0,142945
243,0.0,0.0,0.0,0.0,53550.4,0.0,0.0,0.0,142946
244,0.0,0.0,0.0,0.0,53547.1,0.0,0.0,0.0,142948
245,0.0,0.0,0.0,0.0,53546.0,0.0,0.0,0.0,142949
246,0.0,0.0,0.0,0.0,53427.8,0.0,0.0,0.0,142950
247,0.0,0.0,0.0,0.0,53435.0,0.0,0.0,0.0,142952
248,0.0,0.0,0.0,0.0,53415.4,0.0,0.0,0.0,142953
249,0.0,0.0,0.0,0.0,53405.5,0.0,0.0,0.0,142954
250,0.0,0.0,0.0,0.0,53415.3,0.0,0.0,0.0,142955
251,0.0,0.0,0.0,0.0,53405.5,0.0,0.0,0.0,142957
252,0.0,0.0,0.0,0.0,53415.4,0.0,0.0,0.0,142958
253,0.0,0.0,0.0,0.0,53405.9,0.0,0.0,0.0,143000
254,0.0,0.0,0.0,0.0,53405.9,0.0,0.0,0.0,143001
255,0.0,0.0,0.0,0.0,53426.1,0.0,0.0,0.0,143002
256,0.0,0.0,0.0,0.0,53400.7,0.0,0.0,0.0,143004
257,0.0,0.0,0.0,0.0,53411.9,0.0,0.0,0.0,143005
258,0.0,0.0,0.0,0.0,53385.9,0.0,0.0,0.0,143006
259,0.0,0.0,0.0,0.0,53384.6,0.0,0.0,0.0,143007
260,0.0,0.0,0.0,0.0,53381.1,0.0,0.0,0.0,143009
261,0.0,0.0,0.0,0.0,53386.0,0.0,0.0,0.0,143010
262,0.0,0.0,0.0,0.0,53385.9,0.0,0.0,0.0,143011
263,0.0,0.0,0.0,0.0,53347.5,0.0,0.0,0.0,143012
264,0.0,0.0,0.0,0.0,53313.5,0.0,0.0,0.0,143014
265,0.0,0.0,0.0,0.0,53292.0,0.0,0.0,0.0,143015
266,0.0,0.0,0.0,0.0,53296.0,0.0,0.0,0.0,143016
267,0.0,0.0,0.0,0.0,53394.0,0.0,0.0,0.0,143017
268,0.0,0.0,0.0,0.0,53381.0,0.0,0.0,0.0,143019
269,0.0,0.0,0.0,0.0,53386.2,0.0,0.0,0.0,143020
270,0.0,0.0,0.0,0.0,53410.4,0.0,0.0,0.0,143021
271,0.0,0.0,0.0,0.0,53408.7,0.0,0.0,0.0,143023
272,0.0,0.0,0.0,0.0,53415.4,0.0,0.0,0.0,143024
273,0.0,0.0,0.0,0.0,53416.1,0.0,0.0,0.0,143025
274,0.0,0.0,0.0,0.0,53434.9,0.0,0.0,0.0,143026
275,0.0,0.0,0.0,0.0,53427.9,0.0,0.0,0.0,143028
276,0.0,0.0,0.0,0.0,53439.7,0.0,0.0,0.0,143029
277,0.0,0.0,0.0,0.0,53450.3,0.0,0.0,0.0,143031
278,0.0,0.0,0.0,0.0,53453.2,0.0,0.0,0.0,143032
279,0.0,0.0,0.0,0.0,53475.4,0.0,0.0,0.0,143033
280,0.0,0.0,0.0,0.0,53476.1,0.0,0.0,0.0,143035
281,0.0,0.0,0.0,0.0,53459.5,0.0,0.0,0.0,143036
282,0.0,0.0,0.0,0.0,53459.8,0.0,0.0,0.0,143037
283,0.0,0.0,0.0,0.0,53465.4,0.0,0.0,0.0,143039
284,0.0,0.0,0.0,0.0,53473.4,0.0,0.0,0.0,143040
285,0.0,0.0,0.0,0.0,53475.9,0.0,0.0,0.0,143041
286,0.0,0.0,0.0,0.0,53460.4,0.0,0.0,0.0,143043
287,0.0,0.0,0.0,0.0,53475.4,0.0,0.0,0.0,143044
288,0.0,0.0,0.0,0.0,53485.3,0.0,0.0,0.0,143046
289,0.0,0.0,0.0,0.0,53530.3,0.0,0.0,0.0,143047
290,0.0,0.0,0.0,0.0,53535.3,0.0,0.0,0.0,143049
291,0.0,0.0,0.0,0.0,53522.5,0.0,0.0,0.0,143050
292,0.0,0.0,0.0,0.0,53539.3,0.0,0.0,0.0,143052
293,0.0,0.0,0.0,0.0,53545.4,0.0,0.0,0.0,143053
294,0.0,0.0,0.0,0.0,53555.4,0.0,0.0,0.0,143055
295,0.0,0.0,0.0,0.0,53560.2,0.0,0.0,0.0,143056
296,0.0,0.0,0.0,0.0,53554.6,0.0,0.0,0.0,143058
297,0.0,0.0,0.0,0.0,53540.4,0.0,0.0,0.0,143059
298,0.0,0.0,0.0,0.0,53533.8,0.0,0.0,0.0,143100
299,0.0,0.0,0.0,0.0,53520.5,0.0,0.0,0.0,143102
300,0.0,0.0,0.0,0.0,53515.3,0.0,0.0,0.0,143103
301,0.0,0.0,0.0,0.0,53510.6,0.0,0.0,0.0,143104
302,0.0,0.0,0.0,0.0,53515.4,0.0,0.0,0.0,143105
303,0.0,0.0,0.0,0.0,53501.2,0.0,0.0,0.0,143107
304,0.0,0.0,0.0,0.0,53546.0,0.0,0.0,0.0,143108
305,0.0,0.0,0.0,0.0,53580.3,0.0,0.0,0.0,143109
306,0.0,0.0,0.0,0.0,53586.7,0.0,0.0,0.0,143110
307,0.0,0.0,0.0,0.0,53604.1,0.0,0.0,0.0,143112
308,0.0,0.0,0.0,0.0,53607.6,0.0,0.0,0.0,143113
309,0.0,0.0,0.0,0.0,53624.8,0.0,0.0,0.0,143114
310,0.0,0.0,0.0,0.0,53650.4,0.0,0.0,0.0,143115
311,0.0,0.0,0.0,0.0,53665.4,0.0,0.0,0.0,143116
312,0.0,0.0,0.0,0.0,53620.7,0.0,0.0,0.0,143117
313,0.0,0.0,0.0,0.0,53618.5,0.0,0.0,0.0,143119
314,0.0,0.0,0.0,0.0,53604.7,0.0,0.0,0.0,143120
315,0.0,0.0,0.0,0.0,53588.5,0.0,0.0,0.0,143121
316,0.0,0.0,0.0,0.0,53588.5,0.0,0.0,0.0,143122
317,0.0,0.0,0.0,0.0,53645.5,0.0,0.0,0.0,143123
318,0.0,0.0,0.0,0.0,53630.5,0.0,0.0,0.0,143125
319,0.0,0.0,0.0,0.0,53630.4,0.0,0.0,0.0,143126
320,0.0,0.0,0.0,0.0,53630.4,0.0,0.0,0.0,143127
321,0.0,0.0,0.0,0.0,53630.4,0.0,0.0,0.0,143128
322,0.0,0.0,0.0,0.0,53617.4,0.0,0.0,0.0,143129
323,0.0,0.0,0.0,0.0,53592.2,0.0,0.0,0.0,143131
324,0.0,0.0,0.0,0.0,53580.4,0.0,0.0,0.0,143132
325,0.0,0.0,0.0,0.0,53593.4,0.0,0.0,0.0,143134
326,0.0,0.0,0.0,0.0,53590.4,0.0,0.0,0.0,143135
327,0.0,0.0,0.0,0.0,53649.3,0.0,0.0,0.0,143136
328,0.0,0.0,0.0,0.0,53645.9,0.0,0.0,0.0,143137
329,0.0,0.0,0.0,0.0,53665.4,0.0,0.0,0.0,143138
